1,52;17:35:47;04/04/2026
3,61;17:35:21;04/04/2026
5,48;17:34:48;04/04/2026
1,96;17:34:26;04/04/2026
3,47;17:34:00;04/04/2026
1,06;17:33:47;04/04/2026
3,27;17:33:22;04/04/2026
1,83;17:33:01;04/04/2026
1,02;17:32:50;04/04/2026
1,48;17:32:34;04/04/2026
3,21;17:32:08;04/04/2026
3,28;17:31:43;04/04/2026
2,76;17:31:20;04/04/2026
1,06;17:31:08;04/04/2026
3,44;17:30:42;04/04/2026
1,00;17:30:31;04/04/2026
4,21;17:30:00;04/04/2026
1,12;17:29:45;04/04/2026
4,97;17:29:14;04/04/2026
1,26;17:29:00;04/04/2026
4,27;17:28:31;04/04/2026
1,10;17:28:17;04/04/2026
2,12;17:27:56;04/04/2026
1,83;17:27:37;04/04/2026
1,20;17:27:23;04/04/2026
1,68;17:27:05;04/04/2026
2,14;17:26:45;04/04/2026
1,05;17:26:32;04/04/2026
1,00;17:26:21;04/04/2026
7,93;17:25:45;04/04/2026
1,32;17:25:30;04/04/2026
2,69;17:25:06;04/04/2026
1,16;17:24:50;04/04/2026
1,04;17:24:38;04/04/2026
2,21;17:24:17;04/04/2026
1,01;17:24:05;04/04/2026
10,42;17:23:26;04/04/2026
5,87;17:22:53;04/04/2026
1,17;17:22:37;04/04/2026
1,10;17:22:24;04/04/2026
4,41;17:21:54;04/04/2026
1,75;17:21:36;04/04/2026
1,41;17:21:20;04/04/2026
2,79;17:20:56;04/04/2026
36,24;17:20:01;04/04/2026
4,93;17:19:31;04/04/2026
1,85;17:19:11;04/04/2026
3,15;17:18:46;04/04/2026
1,15;17:18:31;04/04/2026
1,13;17:18:18;04/04/2026
5,49;17:17:45;04/04/2026
1,71;17:17:27;04/04/2026
2,61;17:17:03;04/04/2026
1,60;17:16:43;04/04/2026
1,03;17:16:31;04/04/2026
1,07;17:16:18;04/04/2026
1,03;17:16:05;04/04/2026
4,94;17:15:32;04/04/2026
2,03;17:15:12;04/04/2026
3,77;17:14:44;04/04/2026
1,14;17:14:31;04/04/2026
6,95;17:13:55;04/04/2026
1,19;17:13:41;04/04/2026
1,51;17:13:25;04/04/2026
1,31;17:13:09;04/04/2026
6,90;17:12:31;04/04/2026
11,26;17:11:51;04/04/2026
1,27;17:11:35;04/04/2026
3,24;17:11:08;04/04/2026
3,32;17:10:42;04/04/2026
3,27;17:10:17;04/04/2026
1,71;17:09:55;04/04/2026
2,20;17:09:55;04/04/2026
1,71;17:09:37;04/04/2026
1,51;17:09:19;04/04/2026
1,34;17:09:04;04/04/2026
1,03;17:08:51;04/04/2026
1,59;17:08:34;04/04/2026
2,50;17:08:11;04/04/2026
2,79;17:07:47;04/04/2026
1,07;17:07:34;04/04/2026
3,40;17:07:13;04/04/2026
1,95;17:07:13;04/04/2026
3,40;17:06:46;04/04/2026
3,73;17:06:19;04/04/2026
1,15;17:06:05;04/04/2026
1,00;17:05:54;04/04/2026
12,97;17:05:11;04/04/2026
1,33;17:04:55;04/04/2026
1,39;17:04:39;04/04/2026
11,00;17:03:59;04/04/2026
1,08;17:03:47;04/04/2026
1,05;17:03:34;04/04/2026
1,29;17:03:18;04/04/2026
1,20;17:03:02;04/04/2026
27,37;17:02:11;04/04/2026
1,00;17:01:59;04/04/2026
2,86;17:00:58;04/04/2026
51,65;17:00:58;04/04/2026
2,86;17:00:34;04/04/2026
5,13;17:00:02;04/04/2026
1,05;16:59:50;04/04/2026
1,06;16:59:37;04/04/2026
2,58;16:59:23;04/04/2026
1,21;16:59:23;04/04/2026
2,58;16:58:58;04/04/2026
2,03;16:58:36;04/04/2026
1,19;16:58:20;04/04/2026
1,42;16:58:20;04/04/2026
1,19;16:58:06;04/04/2026
3,54;16:57:40;04/04/2026
914,25;16:57:28;04/04/2026
1,05;16:57:28;04/04/2026
914,25;16:55:52;04/04/2026
8,23;16:55:16;04/04/2026
1,41;16:54:59;04/04/2026
1,25;16:54:45;04/04/2026
1,54;16:54:29;04/04/2026
1,83;16:54:11;04/04/2026
1,08;16:53:59;04/04/2026
1,19;16:53:46;04/04/2026
1,07;16:53:33;04/04/2026
2,13;16:53:13;04/04/2026
1,22;16:52:59;04/04/2026
1,72;16:52:41;04/04/2026
1,08;16:52:28;04/04/2026
1,02;16:52:16;04/04/2026
1,72;16:51:59;04/04/2026
1,43;16:51:59;04/04/2026
33,84;16:51:41;04/04/2026
1,72;16:51:41;04/04/2026
33,84;16:50:46;04/04/2026
1,29;16:50:31;04/04/2026
6,13;16:49:56;04/04/2026
1,37;16:49:39;04/04/2026
8,74;16:48:59;04/04/2026
1,66;16:48:40;04/04/2026
3,00;16:48:15;04/04/2026
1,33;16:48:00;04/04/2026
1,60;16:47:39;04/04/2026
2,22;16:47:17;04/04/2026
3,22;16:46:50;04/04/2026
8,65;16:46:12;04/04/2026
1,61;16:45:54;04/04/2026
1,06;16:45:41;04/04/2026
1,05;16:45:29;04/04/2026
1,23;16:45:14;04/04/2026
41,34;16:44:58;04/04/2026
1,48;16:44:58;04/04/2026
41,34;16:43:58;04/04/2026
1,00;16:43:47;04/04/2026
19,56;16:42:59;04/04/2026
1,17;16:42:46;04/04/2026
5,01;16:42:14;04/04/2026
1,56;16:41:55;04/04/2026
1,55;16:41:38;04/04/2026
3,53;16:41:10;04/04/2026
3,40;16:40:44;04/04/2026
4,32;16:40:14;04/04/2026
1,73;16:39:57;04/04/2026
1,20;16:39:42;04/04/2026
1,00;16:39:30;04/04/2026
1,05;16:39:18;04/04/2026
11,88;16:38:36;04/04/2026
40,64;16:37:40;04/04/2026
1,35;16:37:25;04/04/2026
4,06;16:36:57;04/04/2026
1,61;16:36:39;04/04/2026
2,75;16:36:15;04/04/2026
2,03;16:35:55;04/04/2026
1,31;16:35:39;04/04/2026
1,41;16:35:22;04/04/2026
1,71;16:35:04;04/04/2026
5,67;16:34:30;04/04/2026
1,57;16:34:13;04/04/2026
1,50;16:33:55;04/04/2026
1,77;16:33:36;04/04/2026
10,60;16:32:54;04/04/2026
1,26;16:32:37;04/04/2026
2,64;16:32:12;04/04/2026
1,33;16:31:55;04/04/2026
1,02;16:31:42;04/04/2026
3,43;16:31:15;04/04/2026
22,57;16:30:26;04/04/2026
1,12;16:30:13;04/04/2026
2,08;16:29:53;04/04/2026
3,12;16:29:26;04/04/2026
21,16;16:28:36;04/04/2026
1,40;16:28:20;04/04/2026
12,11;16:27:39;04/04/2026
5,25;16:27:07;04/04/2026
1,15;16:26:53;04/04/2026
2,88;16:26:29;04/04/2026
1,58;16:26:09;04/04/2026
1,00;16:25:56;04/04/2026
1,01;16:25:45;04/04/2026
1,26;16:25:29;04/04/2026
1,36;16:25:12;04/04/2026
1,15;16:24:57;04/04/2026
1,10;16:24:44;04/04/2026
4,56;16:24:14;04/04/2026
1,22;16:23:59;04/04/2026
6,40;16:23:24;04/04/2026
1,77;16:23:02;04/04/2026
3,08;16:22:37;04/04/2026
8,98;16:21:59;04/04/2026
1,21;16:21:45;04/04/2026
1,91;16:21:24;04/04/2026
150,41;16:20:12;04/04/2026
1,56;16:19:54;04/04/2026
3,35;16:19:23;04/04/2026
1,64;16:19:02;04/04/2026
1,84;16:18:43;04/04/2026
1,48;16:18:27;04/04/2026
1,27;16:18:09;04/04/2026
1,74;16:17:50;04/04/2026
2,34;16:17:29;04/04/2026
1,32;16:17:12;04/04/2026
2,13;16:16:50;04/04/2026
58,32;16:15:49;04/04/2026
2,22;16:15:22;04/04/2026
3,07;16:14:53;04/04/2026
1,20;16:14:39;04/04/2026
1,64;16:14:19;04/04/2026
2,08;16:13:58;04/04/2026
1,72;16:13:37;04/04/2026
2,01;16:13:16;04/04/2026
1,13;16:13:01;04/04/2026
2,42;16:12:38;04/04/2026
1,00;16:12:25;04/04/2026
1,21;16:12:10;04/04/2026
2,77;16:11:44;04/04/2026
1,97;16:11:22;04/04/2026
2,34;16:10:57;04/04/2026
1,70;16:10:37;04/04/2026
10,76;16:09:55;04/04/2026
3,74;16:09:26;04/04/2026
4,17;16:08:57;04/04/2026
1,00;16:08:45;04/04/2026
32,62;16:07:50;04/04/2026
6,13;16:07:16;04/04/2026
2,29;16:06:52;04/04/2026
3,37;16:06:24;04/04/2026
1,33;16:06:08;04/04/2026
1,38;16:05:51;04/04/2026
13,68;16:05:07;04/04/2026
3,20;16:04:37;04/04/2026
6,07;16:04:16;04/04/2026
2,08;16:04:16;04/04/2026
6,07;16:03:42;04/04/2026
1,46;16:03:24;04/04/2026
3,66;16:02:55;04/04/2026
1,77;16:02:36;04/04/2026
4,82;16:02:04;04/04/2026
1,55;16:01:45;04/04/2026
21,13;16:00:54;04/04/2026
4,07;16:00:24;04/04/2026
1,49;16:00:04;04/04/2026
1,01;15:59:52;04/04/2026
1,22;15:59:37;04/04/2026
1,20;15:59:23;04/04/2026
2,32;15:59:00;04/04/2026
6,02;15:58:25;04/04/2026
3,91;15:57:56;04/04/2026
18,53;15:57:08;04/04/2026
1,12;15:56:55;04/04/2026
14,86;15:56:07;04/04/2026
2,26;15:55:45;04/04/2026
4,12;15:55:14;04/04/2026
6,43;15:54:39;04/04/2026
1,01;15:54:27;04/04/2026
3,19;15:54:00;04/04/2026
4,58;15:53:29;04/04/2026
2,79;15:53:04;04/04/2026
1,35;15:52:47;04/04/2026
2,36;15:52:25;04/04/2026
2,28;15:51:55;04/04/2026
1,89;15:51:32;04/04/2026
59,72;15:50:29;04/04/2026
2,11;15:50:04;04/04/2026
1,76;15:49:46;04/04/2026
8,45;15:49:06;04/04/2026
1,50;15:48:49;04/04/2026
3,50;15:48:22;04/04/2026
5,06;15:47:51;04/04/2026
3,09;15:47:25;04/04/2026
1,01;15:47:12;04/04/2026
6,15;15:46:35;04/04/2026
1,51;15:46:17;04/04/2026
4,51;15:45:47;04/04/2026
1,65;15:45:29;04/04/2026
1,00;15:45:16;04/04/2026
6,12;15:44:43;04/04/2026
1,22;15:44:28;04/04/2026
1,42;15:44:12;04/04/2026
1,39;15:43:55;04/04/2026
9,19;15:43:16;04/04/2026
1,84;15:42:56;04/04/2026
3,13;15:42:31;04/04/2026
1,00;15:42:18;04/04/2026
1,10;15:42:03;04/04/2026
3,02;15:41:38;04/04/2026
1,26;15:41:24;04/04/2026
53,89;15:40:24;04/04/2026
14,23;15:39:41;04/04/2026
1,80;15:39:21;04/04/2026
1,07;15:39:08;04/04/2026
5,87;15:38:35;04/04/2026
1,51;15:38:19;04/04/2026
1,96;15:37:58;04/04/2026
1,99;15:37:37;04/04/2026
1,64;15:37:18;04/04/2026
1,69;15:37:00;04/04/2026
1,25;15:36:45;04/04/2026
1,00;15:36:33;04/04/2026
2,35;15:36:09;04/04/2026
2,37;15:35:46;04/04/2026
2,11;15:16:13;04/04/2026
1,93;15:15:49;04/04/2026
1,42;15:14:36;04/04/2026
1,44;15:14:16;04/04/2026
4,75;15:13:43;04/04/2026
4,44;15:13:08;04/04/2026
1,20;15:12:52;04/04/2026
1,41;15:12:52;04/04/2026
3,04;15:12:36;04/04/2026
1,20;15:12:36;04/04/2026
3,04;15:12:10;04/04/2026
1,67;15:11:49;04/04/2026
1,90;15:11:49;04/04/2026
1,67;15:11:30;04/04/2026
6,40;15:10:56;04/04/2026
1,65;15:10:33;04/04/2026
6,43;15:09:58;04/04/2026
1,73;15:09:38;04/04/2026
1,80;15:09:38;04/04/2026
1,73;15:09:19;04/04/2026
1,36;15:09:00;04/04/2026
1,66;15:08:41;04/04/2026
2,43;15:08:17;04/04/2026
1,70;15:07:57;04/04/2026
96,55;15:06:50;04/04/2026
1,07;15:06:37;04/04/2026
7,44;15:05:59;04/04/2026
1,11;15:05:46;04/04/2026
2,39;15:05:15;04/04/2026
1,48;15:04:54;04/04/2026
9,05;15:04:16;04/04/2026
1,13;15:04:01;04/04/2026
5,16;15:03:28;04/04/2026
12,51;15:02:45;04/04/2026
1,21;15:02:24;04/04/2026
1,45;15:02:24;04/04/2026
4,13;15:02:08;04/04/2026
1,21;15:02:08;04/04/2026
4,13;15:01:39;04/04/2026
2,04;15:01:20;04/04/2026
1,85;15:01:20;04/04/2026
1,64;15:00:59;04/04/2026
2,04;15:00:59;04/04/2026
1,64;15:00:40;04/04/2026
1,62;15:00:21;04/04/2026
1,30;15:00:06;04/04/2026
1,17;15:00:06;04/04/2026
1,17;14:59:51;04/04/2026
6,49;14:59:16;04/04/2026
1,09;14:59:01;04/04/2026
1,37;14:58:40;04/04/2026
7,67;14:58:04;04/04/2026
11,37;14:57:22;04/04/2026
4,81;14:56:50;04/04/2026
1,13;14:56:34;04/04/2026
1,52;14:56:17;04/04/2026
2,20;14:55:54;04/04/2026
2,21;14:55:32;04/04/2026
1,04;14:55:19;04/04/2026
2,18;14:54:41;04/04/2026
7,61;14:54:41;04/04/2026
2,18;14:54:19;04/04/2026
1,03;14:54:06;04/04/2026
10,20;14:53:25;04/04/2026
1,37;14:53:08;04/04/2026
3,29;14:52:39;04/04/2026
1,21;14:52:20;04/04/2026
1,01;14:52:08;04/04/2026
4,04;14:51:37;04/04/2026
1,91;14:51:10;04/04/2026
3,21;14:51:10;04/04/2026
1,91;14:50:50;04/04/2026
3,76;14:50:21;04/04/2026
2,35;14:49:58;04/04/2026
2,77;14:49:33;04/04/2026
43,13;14:48:33;04/04/2026
1,50;14:47:53;04/04/2026
10,39;14:47:53;04/04/2026
7,37;14:47:35;04/04/2026
1,50;14:47:35;04/04/2026
7,37;14:46:59;04/04/2026
2,02;14:46:38;04/04/2026
1,14;14:46:24;04/04/2026
1,83;14:45:52;04/04/2026
4,66;14:45:52;04/04/2026
3,24;14:45:32;04/04/2026
1,83;14:45:32;04/04/2026
3,24;14:45:06;04/04/2026
1,21;14:45:06;04/04/2026
1,23;14:44:51;04/04/2026
1,21;14:44:35;04/04/2026
1,73;14:44:16;04/04/2026
10,06;14:43:36;04/04/2026
1,07;14:43:21;04/04/2026
12,14;14:42:38;04/04/2026
934,35;14:41:03;04/04/2026
5,10;14:40:30;04/04/2026
1,14;14:40:14;04/04/2026
3,18;14:39:47;04/04/2026
1,32;14:39:31;04/04/2026
4,15;14:39:00;04/04/2026
7,76;14:38:21;04/04/2026
4,02;14:37:52;04/04/2026
1,21;14:37:15;04/04/2026
6,77;14:37:15;04/04/2026
1,21;14:37:01;04/04/2026
3,66;14:36:17;04/04/2026
15,12;14:36:17;04/04/2026
1,16;14:35:49;04/04/2026
3,66;14:35:49;04/04/2026
1,16;14:35:35;04/04/2026
2,04;14:35:14;04/04/2026
1,36;14:34:58;04/04/2026
1,79;14:34:27;04/04/2026
4,53;14:34:27;04/04/2026
1,79;14:34:08;04/04/2026
8288,11;14:32:07;04/04/2026
3,52;14:31:40;04/04/2026
2,50;14:31:05;04/04/2026
4,07;14:31:05;04/04/2026
2,50;14:30:43;04/04/2026
6,01;14:30:09;04/04/2026
1,53;14:29:52;04/04/2026
4,91;14:29:21;04/04/2026
1,14;14:29:04;04/04/2026
2,70;14:28:40;04/04/2026
1,00;14:28:27;04/04/2026
4,28;14:27:57;04/04/2026
1,14;14:27:44;04/04/2026
1,40;14:27:27;04/04/2026
1,10;14:27:14;04/04/2026
3,05;14:26:48;04/04/2026
1,00;14:26:18;04/04/2026
4,64;14:26:18;04/04/2026
1,00;14:26:05;04/04/2026
2,18;14:25:48;04/04/2026
1,51;14:25:48;04/04/2026
1,20;14:25:26;04/04/2026
2,18;14:25:26;04/04/2026
1,20;14:25:11;04/04/2026
1,66;14:24:53;04/04/2026
2,92;14:24:28;04/04/2026
1,08;14:24:15;04/04/2026
1,78;14:23:56;04/04/2026
1,03;14:23:43;04/04/2026
12,12;14:22:56;04/04/2026
1,05;14:22:01;04/04/2026
25,70;14:22:01;04/04/2026
1,05;14:21:49;04/04/2026
5,02;14:21:18;04/04/2026
1,85;14:21:04;04/04/2026
1,00;14:21:04;04/04/2026
1,85;14:20:44;04/04/2026
4,39;14:19:57;04/04/2026
16,15;14:19:57;04/04/2026
4,39;14:19:23;04/04/2026
6,83;14:18:35;04/04/2026
20,46;14:18:35;04/04/2026
6,83;14:17:56;04/04/2026
1,00;14:17:42;04/04/2026
1,27;14:17:23;04/04/2026
1,15;14:17:07;04/04/2026
4,32;14:16:54;04/04/2026
1,07;14:16:54;04/04/2026
4,32;14:16:20;04/04/2026
1,89;14:16:05;04/04/2026
1,07;14:16:05;04/04/2026
1,89;14:15:40;04/04/2026
1,30;14:15:25;04/04/2026
17,75;14:14:39;04/04/2026
2,60;14:14:14;04/04/2026
136,09;14:13:01;04/04/2026
6,83;14:12:42;04/04/2026
1,56;14:12:42;04/04/2026
1,68;14:12:08;04/04/2026
6,83;14:12:08;04/04/2026
1,68;14:11:50;04/04/2026
21,58;14:11:39;03/04/2026
1,07;14:11:25;03/04/2026
3,54;14:11:23;04/04/2026
3,17;14:11:23;04/04/2026
3,54;14:10:52;04/04/2026
1,18;14:10:34;04/04/2026
16,98;14:10:34;03/04/2026
1,00;14:10:10;04/04/2026
2,13;14:10:10;04/04/2026
1,00;14:09:58;04/04/2026
8,16;14:09:57;03/04/2026
2,05;14:09:34;04/04/2026
2,90;14:09:31;03/04/2026
1,19;14:09:17;03/04/2026
2,51;14:09:10;04/04/2026
2,67;14:08:53;03/04/2026
2,71;14:08:46;04/04/2026
1,61;14:08:34;03/04/2026
43,10;14:08:22;04/04/2026
1,53;14:08:22;04/04/2026
2,14;14:08:06;03/04/2026
1,33;14:07:48;03/04/2026
43,10;14:07:25;04/04/2026
10,10;14:07:21;03/04/2026
3,35;14:07:21;03/04/2026
1,02;14:07:14;04/04/2026
6,58;14:06:39;04/04/2026
10,10;14:06:38;03/04/2026
1,18;14:06:24;03/04/2026
2,33;14:06:18;04/04/2026
2,10;14:06:18;04/04/2026
3,33;14:05:57;03/04/2026
2,33;14:05:54;04/04/2026
1,36;14:05:38;04/04/2026
2,52;14:05:33;03/04/2026
1,54;14:05:17;04/04/2026
153,73;14:05:03;03/04/2026
4,04;14:05:03;03/04/2026
1,40;14:04:51;04/04/2026
3,51;14:04:51;04/04/2026
1,40;14:04:34;04/04/2026
16,96;14:03:49;04/04/2026
153,73;14:03:48;03/04/2026
1,78;14:03:34;04/04/2026
1,00;14:03:34;04/04/2026
2,59;14:03:21;03/04/2026
1,78;14:03:15;04/04/2026
2,46;14:02:55;03/04/2026
2,33;14:02:53;04/04/2026
1,02;14:02:41;04/04/2026
2,13;14:02:33;03/04/2026
3,08;14:02:29;04/04/2026
1,00;14:02:29;04/04/2026
1,62;14:02:14;03/04/2026
3,08;14:02:03;04/04/2026
1,09;14:01:50;04/04/2026
2,68;14:01:49;03/04/2026
2,55;14:01:26;04/04/2026
1,53;14:01:09;04/04/2026
14,25;14:01:03;03/04/2026
1,31;14:00:54;04/04/2026
3,35;14:00:35;03/04/2026
4,22;14:00:24;04/04/2026
4,39;14:00:06;03/04/2026
1,85;14:00:01;04/04/2026
2,56;14:00:01;04/04/2026
1,98;13:59:44;03/04/2026
1,85;13:59:42;04/04/2026
1,07;13:59:28;04/04/2026
1,79;13:59:10;04/04/2026
1,67;13:59:10;04/04/2026
1,79;13:58:51;04/04/2026
20,76;13:58:51;03/04/2026
2,48;13:58:26;03/04/2026
1,00;13:58:13;03/04/2026
12,08;13:58:09;04/04/2026
1,26;13:57:54;03/04/2026
1,82;13:57:54;03/04/2026
1,69;13:57:48;04/04/2026
1,26;13:57:38;03/04/2026
1,62;13:57:28;04/04/2026
3,16;13:57:12;03/04/2026
2,58;13:57:04;04/04/2026
1,17;13:56:56;03/04/2026
1,04;13:56:43;03/04/2026
4,48;13:56:42;04/04/2026
2,10;13:56:42;04/04/2026
1,30;13:56:28;03/04/2026
1,24;13:56:13;03/04/2026
7,95;13:56:11;04/04/2026
4,48;13:56:11;04/04/2026
1,59;13:55:55;03/04/2026
7,95;13:55:34;04/04/2026
2,67;13:55:25;03/04/2026
4,92;13:55:00;04/04/2026
1,81;13:54:40;04/04/2026
17,34;13:54:37;03/04/2026
1,88;13:54:16;03/04/2026
2,89;13:54:15;04/04/2026
4,54;13:53:59;04/04/2026
1,15;13:53:59;04/04/2026
7,34;13:53:41;03/04/2026
4,54;13:53:27;04/04/2026
2,31;13:53:15;03/04/2026
2,52;13:53:03;04/04/2026
1,25;13:52:58;03/04/2026
2,00;13:52:33;04/04/2026
4,06;13:52:33;04/04/2026
9,18;13:52:20;03/04/2026
2,00;13:52:13;04/04/2026
1,26;13:52:04;03/04/2026
1,16;13:51:59;04/04/2026
1,84;13:51:41;03/04/2026
8,73;13:51:19;04/04/2026
2,11;13:51:17;03/04/2026
1,48;13:50:59;03/04/2026
5,38;13:50:47;04/04/2026
1,42;13:50:43;03/04/2026
1,51;13:50:30;04/04/2026
1,30;13:50:26;03/04/2026
1,48;13:50:13;04/04/2026
1,89;13:50:04;03/04/2026
2,20;13:49:52;04/04/2026
2,16;13:49:48;03/04/2026
1,25;13:49:48;03/04/2026
3,24;13:49:26;04/04/2026
6,08;13:49:24;03/04/2026
2,16;13:49:24;03/04/2026
1,20;13:49:11;04/04/2026
1,87;13:48:51;04/04/2026
6,08;13:48:45;03/04/2026
1,62;13:48:30;04/04/2026
5,10;13:48:10;03/04/2026
3,65;13:47:43;03/04/2026
19,26;13:47:42;04/04/2026
1,00;13:47:29;04/04/2026
1,58;13:47:25;03/04/2026
1,51;13:47:06;03/04/2026
4,42;13:46:58;04/04/2026
1,33;13:46:48;03/04/2026
1,84;13:46:35;04/04/2026
18,31;13:45:59;03/04/2026
27,64;13:45:44;04/04/2026
2,99;13:45:34;03/04/2026
8,76;13:45:05;04/04/2026
2,84;13:45:05;03/04/2026
2,48;13:44:41;03/04/2026
6,77;13:44:30;04/04/2026
1,34;13:44:25;03/04/2026
1,30;13:44:18;04/04/2026
1,03;13:44:18;04/04/2026
1,30;13:44:03;04/04/2026
3,67;13:43:58;03/04/2026
2,28;13:43:50;04/04/2026
1,15;13:43:50;04/04/2026
3,43;13:43:32;03/04/2026
2,28;13:43:27;04/04/2026
4,27;13:43:03;03/04/2026
6,96;13:42:51;04/04/2026
1,12;13:42:34;04/04/2026
5,48;13:42:20;04/04/2026
1,16;13:42:20;04/04/2026
20,78;13:42:12;03/04/2026
5,48;13:41:46;04/04/2026
19,91;13:41:25;03/04/2026
2,13;13:41:02;03/04/2026
1,64;13:40:44;03/04/2026
1,06;13:40:17;04/04/2026
4,39;13:40:16;03/04/2026
1,87;13:39:56;03/04/2026
2,38;13:39:33;03/04/2026
14,71;13:39:32;04/04/2026
1,44;13:39:17;03/04/2026
1,23;13:39:13;04/04/2026
1,02;13:39:04;03/04/2026
1,29;13:38:59;04/04/2026
1,30;13:38:42;04/04/2026
6,77;13:38:30;03/04/2026
1,46;13:38:20;04/04/2026
1,29;13:38:15;03/04/2026
1,43;13:38:03;04/04/2026
2,19;13:37:55;03/04/2026
1,02;13:37:50;04/04/2026
1,04;13:37:43;03/04/2026
1,00;13:37:37;04/04/2026
1,42;13:37:16;04/04/2026
6,10;13:37:06;03/04/2026
1,91;13:36:55;04/04/2026
1,66;13:36:37;04/04/2026
2,76;13:36:12;04/04/2026
83,61;13:36:01;03/04/2026
2,40;13:35:50;04/04/2026
2,97;13:35:37;03/04/2026
1,12;13:35:35;04/04/2026
2,00;13:35:15;03/04/2026
2,81;13:35:10;04/04/2026
1,34;13:34:57;03/04/2026
2,01;13:34:49;04/04/2026
1,33;13:34:43;03/04/2026
1,62;13:34:28;04/04/2026
1,87;13:34:22;03/04/2026
1,27;13:34:13;04/04/2026
1,51;13:34:07;03/04/2026
1,00;13:33:56;03/04/2026
2,31;13:33:47;04/04/2026
1,92;13:33:36;03/04/2026
1,00;13:33:23;04/04/2026
2,78;13:33:23;04/04/2026
1,04;13:33:22;03/04/2026
1,00;13:33:07;04/04/2026
1,39;13:33:05;03/04/2026
1,02;13:32:52;03/04/2026
1,65;13:32:48;04/04/2026
1,01;13:32:41;03/04/2026
1,31;13:32:26;03/04/2026
5,33;13:32:16;04/04/2026
1,08;13:32:13;03/04/2026
4,63;13:31:42;03/04/2026
9,98;13:31:35;04/04/2026
1,70;13:31:25;03/04/2026
1,00;13:31:20;04/04/2026
1,19;13:31:03;04/04/2026
1,78;13:31:02;03/04/2026
1,04;13:30:50;04/04/2026
2,36;13:30:41;03/04/2026
1,22;13:30:33;04/04/2026
2,45;13:30:09;04/04/2026
6,16;13:30:07;03/04/2026
1,44;13:29:51;03/04/2026
3,61;13:29:41;04/04/2026
1,00;13:29:40;03/04/2026
1,57;13:29:24;04/04/2026
1,32;13:29:24;03/04/2026
2,32;13:29:03;03/04/2026
1,17;13:28:51;03/04/2026
1,03;13:28:38;03/04/2026
28,45;13:28:29;04/04/2026
1,26;13:28:24;03/04/2026
1,17;13:28:11;04/04/2026
1,26;13:28:08;03/04/2026
1,20;13:27:54;03/04/2026
1,00;13:27:41;03/04/2026
5,28;13:27:39;04/04/2026
1,92;13:27:22;03/04/2026
1,45;13:27:16;04/04/2026
2,24;13:27:01;03/04/2026
1,01;13:26:50;03/04/2026
2,22;13:26:25;03/04/2026
84,86;13:26:11;04/04/2026
1,38;13:26:09;03/04/2026
1,81;13:25:51;04/04/2026
1,02;13:25:37;04/04/2026
7,72;13:25:33;03/04/2026
1,30;13:25:18;03/04/2026
1,53;13:24:57;03/04/2026
40,37;13:24:39;04/04/2026
1,91;13:24:35;03/04/2026
1,38;13:24:18;03/04/2026
3,02;13:24:13;04/04/2026
5,71;13:23:44;03/04/2026
8,88;13:23:35;04/04/2026
1,03;13:23:27;03/04/2026
1,68;13:23:27;03/04/2026
1,26;13:23:19;04/04/2026
1,03;13:23:11;03/04/2026
1,45;13:22:54;03/04/2026
2,97;13:22:51;04/04/2026
1,52;13:22:34;04/04/2026
2,50;13:22:29;03/04/2026
1,00;13:22:16;03/04/2026
3,12;13:22:08;04/04/2026
2,10;13:21:51;03/04/2026
1,71;13:21:50;04/04/2026
2,29;13:21:27;04/04/2026
2,58;13:21:27;03/04/2026
5,82;13:20:53;03/04/2026
23,63;13:20:36;04/04/2026
3,67;13:20:07;04/04/2026
66,96;13:19:52;03/04/2026
3,90;13:19:37;04/04/2026
4,07;13:19:20;03/04/2026
3,16;13:19:10;04/04/2026
2,28;13:18:57;03/04/2026
2,26;13:18:48;04/04/2026
1,00;13:18:46;03/04/2026
1,45;13:18:28;03/04/2026
4,70;13:18:18;04/04/2026
1,69;13:18:03;03/04/2026
1,00;13:17:52;03/04/2026
14,30;13:17:32;04/04/2026
2,88;13:17:26;03/04/2026
1,82;13:17:10;04/04/2026
1,40;13:17:08;03/04/2026
1,90;13:16:48;04/04/2026
2,59;13:16:40;03/04/2026
1,56;13:16:28;04/04/2026
21,43;13:16:23;03/04/2026
1,46;13:16:23;03/04/2026
1,24;13:16:12;04/04/2026
2,45;13:15:47;04/04/2026
2,10;13:15:24;04/04/2026
1,75;13:15:05;04/04/2026
2,52;13:14:40;04/04/2026
2,33;13:14:17;04/04/2026
4,58;13:13:47;04/04/2026
1,16;13:13:32;04/04/2026
3,14;13:13:04;04/04/2026
4,82;13:12:33;04/04/2026
2,91;13:12:08;04/04/2026
1,57;13:11:51;04/04/2026
1,18;13:11:37;04/04/2026
1,69;13:11:18;04/04/2026
3,37;13:10:51;04/04/2026
7,98;13:10:15;04/04/2026
1,92;13:09:54;04/04/2026
1,23;13:09:39;04/04/2026
10,24;13:08:57;04/04/2026
8,57;13:08:16;04/04/2026
1,56;13:07:59;04/04/2026
1,37;13:07:44;04/04/2026
1,96;13:07:22;04/04/2026
1,05;13:07:08;04/04/2026
3,08;13:06:43;04/04/2026
1,33;13:06:27;04/04/2026
1,89;13:06:07;04/04/2026
8,56;13:05:28;04/04/2026
1,80;13:05:09;04/04/2026
2,04;13:04:46;04/04/2026
1,28;13:04:30;04/04/2026
