1,05;1776349923.0
16,00;1776349879.0
1,52;1776349863.0
1,55;1776349847.0
1,00;1776349836.0
4,16;1776349809.0
1,04;1776349797.0
1,14;1776349784.0
1,18;1776349771.0
1,17;1776349758.0
3,88;1776349731.0
2,27;1776349710.0
4,31;1776349682.0
1,66;1776349666.0
10,29;1776349627.0
1,63;1776349610.0
1,49;1776349594.0
1,60;1776349578.0
5,00;1776349548.0
1,76;1776349531.0
6,24;1776349498.0
1,33;1776349484.0
1,26;1776349470.0
1,05;1776349459.0
1,26;1776349445.0
2,36;1776349424.0
1,39;1776349410.0
1,37;1776349395.0
3,58;1776349369.0
1,01;1776349358.0
5,44;1776349327.0
1,35;1776347658.0
2,40;1776347636.0
4,16;1776347596.0
1,52;1776347575.0
1,35;1776347551.0
1,12;1776347534.0
17,49;1776347488.0
1,02;1776347477.0
1,85;1776347458.0
5,48;1776347426.0
1,35;1776347410.0
2,41;1776347389.0
13,95;1776347347.0
2,57;1776347324.0
1,95;1776347303.0
1,18;1776347289.0
3,74;1776347260.0
1,69;1776347242.0
2,60;1776347219.0
1,40;1776347204.0
1,79;1776347186.0
1,99;1776347164.0
3,12;1776347138.0
8,31;1776347098.0
1,11;1776347085.0
6,48;1776347051.0
3,38;1776347025.0
1,14;1776347011.0
1,74;1776346993.0
21,28;1776346945.0
2,61;1776346922.0
10,86;1776346881.0
1,16;1776346868.0
2,30;1776346846.0
3,46;1776346820.0
9,27;1776346782.0
1,50;1776346765.0
7,36;1776346729.0
1,01;1776346719.0
1,73;1776346701.0
1,25;1776346688.0
1,24;1776346675.0
1,77;1776346656.0
1,95;1776346637.0
4,62;1776346608.0
34,61;1776346555.0
1,42;1776346540.0
1,43;1776346525.0
1,00;1776346514.0
1,24;1776346501.0
1,57;1776346484.0
1,64;1776346466.0
11,30;1776346426.0
7,43;1776346391.0
2,57;1776346369.0
2,07;1776346349.0
1,28;1776346336.0
2,37;1776346314.0
2,12;1776346294.0
1,35;1776346279.0
1,00;1776346268.0
2,70;1776346244.0
7,09;1776346209.0
13,38;1776346167.0
307,97;1776346088.0
1,05;1776346053.0
1,31;1776346039.0
2,98;1776346014.0
1,28;1776346001.0
2,41;1776345979.0
1,60;1776345962.0
5,56;1776345931.0
1,08;1776345917.0
7,83;1776345881.0
3,59;1776345855.0
1,12;1776345843.0
1,04;1776345831.0
4,98;1776345801.0
2,10;1776345779.0
1,18;1776345765.0
1,03;1776345754.0
6,68;1776345720.0
1,06;1776345708.0
1,48;1776345692.0
41,66;1776345636.0
3,04;1776345613.0
1,07;1776345601.0
49,08;1776345544.0
1,34;1776345529.0
1,36;1776345512.0
1,63;1776345494.0
1,68;1776345475.0
1,06;1776345462.0
1,12;1776345450.0
4,10;1776345423.0
1,20;1776345411.0
3,31;1776345385.0
2,36;1776345363.0
1,42;1776345348.0
1,91;1776345328.0
2,79;1776345303.0
2,02;1776345284.0
1,17;1776345270.0
1,48;1776345255.0
3,20;1776345228.0
2,36;1776345207.0
2,62;1776345185.0
6,14;1776345153.0
2,35;1776345131.0
1,47;1776345114.0
1,06;1776345100.0
4,61;1776345071.0
2,36;1776345050.0
1,34;1776345036.0
2,19;1776345013.0
1,26;1776344999.0
3,55;1776344973.0
4,28;1776344929.0
1,06;1776344914.0
1,00;1776344902.0
1,40;1776344887.0
1,36;1776344872.0
1,22;1776344859.0
3,16;1776344834.0
1,39;1776344819.0
1,58;1776344802.0
2,82;1776344779.0
1,16;1776344760.0
1,23;1776344747.0
2,02;1776344727.0
4,84;1776344569.0
1,69;1776344552.0
1,37;1776344535.0
1,00;1776344522.0
3,15;1776344496.0
1,25;1776344483.0
8,32;1776344446.0
11,11;1776344406.0
3,23;1776344379.0
1,56;1776344362.0
5,48;1776344331.0
5,53;1776344300.0
1,41;1776344283.0
45,87;1776344225.0
1,37;1776344209.0
1,46;1776344194.0
1,43;1776344179.0
1,15;1776344166.0
3,08;1776344142.0
1,18;1776344129.0
2,17;1776344109.0
38,55;1776344054.0
4,47;1776344025.0
3,67;1776343998.0
1,66;1776343980.0
1,62;1776343962.0
1,68;1776343945.0
1,54;1776343923.0
6,72;1776343889.0
1,15;1776343877.0
3,68;1776343851.0
2,24;1776343831.0
1,19;1776343817.0
2,16;1776343797.0
1,02;1776343785.0
1,24;1776343771.0
2,42;1776343743.0
1,19;1776343737.0
1,46;1776343658.0
15,40;1776343611.0
1,41;1776343594.0
2,76;1776343570.0
1,00;1776343557.0
2,81;1776343534.0
4,75;1776343502.0
2,90;1776343478.0
1,61;1776343460.0
1,30;1776343444.0
27,30;1776343388.0
1,33;1776343372.0
2,89;1776343348.0
2,73;1776343325.0
2,86;1776343300.0
1,08;1776343285.0
2,40;1776343262.0
12,02;1776343221.0
